gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
1928350500	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1254/461/00751097.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928348302	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/110/617/v-287-00688920.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928347940	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1254/537/00751192.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928346672	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1246/141/00753694.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928345866	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1240/664/00827856.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928345710	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1246/644/00754300.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928344953	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1229/436/00750820.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928342635	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1229/558/00805805.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928342635	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/179/054/v-287-00805805.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928342048	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1254/413/00745362.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928341437	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1248/444/00745604.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928340705	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1254/463/00751099.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928338983	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1248/364/00745513.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928338180	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1239/992/00744544.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928336310	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/113/952/v-287-00805840.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928336310	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1229/592/00805840.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928336056	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1246/758/00961783.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928334536	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/127/782/v-287-00723196.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928332525	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1240/382/00751622.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928332052	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1246/108/00753660.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928332018	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1254/664/00751332.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928330478	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1254/471/00751107.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928329969	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1246/685/00827859.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928327589	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1231/018/00744295.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928326679	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1240/720/00961927.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928326485	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1254/728/00751409.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928325882	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/231/413/v-287-00854212.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928321989	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1229/625/00805873.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928321398	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1254/491/00751141.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928318215	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1246/257/00753820.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928318088	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/2815/462/00828768.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928316741	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1239/855/00744396.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928316718	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1240/723/00961930.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928316679	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1239/956/00744504.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928315889	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1240/379/00751620.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928310684	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1248/789/00753167.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928310157	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1246/788/00961813.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928308920	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/113/907/v-287-00753243.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928308667	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1231/048/00744327.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928303627	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/231/197/v-287-00745260.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928303344	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1246/425/00754006.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928303324	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1248/832/00753258.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928302760	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1254/672/00751341.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928299977	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1240/223/00751452.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928299745	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/114/811/v-287-00754088.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928299609	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1248/272/00745340.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928298561	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1240/121/00751017.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928296566	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1248/772/00753148.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928295565	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1231/074/00744354.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928295201	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1246/288/00753852.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928291378	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1240/069/00750960.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928290165	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/111/593/v-287-00744367.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928289971	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1229/566/00805814.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928287820	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1246/166/00753721.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928287746	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1246/332/00753905.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928284790	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1240/306/00751547.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928284310	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1254/641/00751307.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928284226	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1248/946/00828681.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928283508	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1240/408/00753461.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928281626	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1254/445/00751081.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928281496	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1231/043/00744322.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928281005	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1246/101/00753652.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928280988	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1254/481/00751119.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928279248	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1246/349/00753922.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928278488	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1246/188/00753744.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928275622	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1231/051/00744330.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928275556	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1240/319/00751570.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928275523	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1245/893/00753352.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928273565	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1231/109/00825103.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928270856	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1245/990/00753523.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928270015	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1248/473/00745637.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928266507	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1240/370/00751612-02.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928266507	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1240/369/00751612-01.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928266507	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/113/881/v-287-00751612.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928262275	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1246/284/00753848.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928259464	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1246/186/00753742.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928259131	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1229/511/00805754.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928259005	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1254/648/00751314.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928258662	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1245/975/00753507.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928258042	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1239/739/00744172.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928257623	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1246/116/00753668.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928257281	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1240/171/00751071.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928256907	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1248/476/00745640.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928256215	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1240/371/00751613.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928255543	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1248/785/00753163.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928251052	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1245/993/00753529.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928250763	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1248/799/00753181.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928250363	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1240/152/00751050.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928250362	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1254/403/00745305.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928248765	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1240/165/00751065.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928247931	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1248/480/00745644.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928246234	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/231/210/v-287-00745292.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928245680	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1240/160/00751058.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928244876	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1240/266/00751501.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928244617	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1246/566/00754172.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928243589	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1229/562/00805810.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928242571	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/113/868/v-287-00751456.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928241387	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1231/065/00744345.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928240955	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1246/486/00754083.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928240155	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1246/067/00753606.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928238913	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1246/777/00961802.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928238258	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1240/628/00805695.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928238219	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1231/032/00744309.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928232986	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/113/833/v-287-00751059.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928231970	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1231/060/00744340.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928229144	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1246/578/00754188.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928227816	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1246/161/00753716.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928227170	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1240/291/00751529.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928227108	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/113/930/v-287-00753481.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928226454	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1248/460/00745623.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928226127	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1248/356/00745505.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928225522	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1240/264/00751499.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928224473	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1239/720/00744153.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928222613	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1254/531/00751185.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928222286	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1229/549/00805795.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928221417	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1248/418/00745575.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928221214	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1248/367/00745517.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928220390	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1240/397/00753326.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928220362	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1254/396/00745264.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928217229	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1254/693/00751363.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928216485	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1245/999/00753536.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928215830	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1248/439/00745599.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928215708	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1255/293/00854236.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928215304	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1240/126/00751022.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928212901	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1248/944/00828679.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928211285	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1248/240/00745273.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928211094	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1240/296/00751534.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928207928	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1248/638/00745848.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928206958	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/209/519/v-287-00962092.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928205860	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/209/511/v-287-00962064.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928204556	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1248/997/00962060.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928204039	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1246/105/00753656.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928203195	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/2815/506/00828813.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928200371	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1248/533/00745703.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928198749	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1246/368/00753943.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928196511	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1246/460/00754048.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928195098	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1246/968/01479598.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928193681	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1239/743/00744176.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928193031	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1229/652/00823681.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928189854	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1246/803/00961836.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928188868	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1248/357/00745506.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928186855	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1229/585/00805833.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928185086	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1248/895/00753336.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928183724	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1254/464/00751100.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928183608	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1229/572/00805820.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928182351	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1254/561/00751216.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928182299	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1240/428/00753487.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928180293	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1254/668/00751337.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928179200	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1248/520/00745688.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928170448	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1240/656/00823652.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928169995	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1248/215/00745155.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928169262	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1240/748/00961957.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928167425	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1255/373/01479596.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928164922	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1240/411/00753465.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
